seed,action_prompt,model,interaction_pathway,treatment_value,treatment_condition,treatment_tar_member,reference_value,reference_condition,reference_tar_member,signed_effect,stratum_id,claim_id,official_parent,design_variable,design_level,persona_richness
7003,engagement-max,qwen3.5-27b-fp8,closed,0.9067925977509897,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,0.9175247250284678,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,-0.010732127277478076,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7004,engagement-max,qwen3.5-27b-fp8,closed,0.9037558870883954,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,0.9186879315073753,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,-0.014932044418979884,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7005,engagement-max,qwen3.5-27b-fp8,closed,0.9046281756966073,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,0.9162888232589942,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,-0.011660647562386939,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7006,engagement-max,qwen3.5-27b-fp8,closed,0.9046938098971531,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,0.9204424743956234,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,-0.015748664498470344,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7007,engagement-max,qwen3.5-27b-fp8,closed,0.9012980620329727,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,0.9177589597010444,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,-0.016460897668071683,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7008,engagement-max,qwen3.5-27b-fp8,closed,0.8999271919802562,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,0.9160074958754371,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,-0.016080303895180892,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7001,engagement-max,qwen3.5-9b,closed,0.899502509098343,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.9075312141925689,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,-0.00802870509422593,action_prompt=engagement-max|model=qwen3.5-9b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7002,engagement-max,qwen3.5-9b,closed,0.8997211306216738,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.910594753923832,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,-0.010873623302158242,action_prompt=engagement-max|model=qwen3.5-9b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7003,engagement-max,qwen3.5-9b,closed,0.8958176528260766,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.9062322746397354,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,-0.01041462181365882,action_prompt=engagement-max|model=qwen3.5-9b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7004,engagement-max,qwen3.5-9b,closed,0.8902335570980562,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,0.9081626030973899,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,-0.01792904599933376,action_prompt=engagement-max|model=qwen3.5-9b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7005,engagement-max,qwen3.5-9b,closed,0.8957539207028161,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.9087254750587427,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,-0.012971554355926562,action_prompt=engagement-max|model=qwen3.5-9b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7006,engagement-max,qwen3.5-9b,closed,0.8952575721106101,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.9082819867366223,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,-0.013024414626012226,action_prompt=engagement-max|model=qwen3.5-9b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7007,engagement-max,qwen3.5-9b,closed,0.896859750092705,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.9171700700102997,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,-0.020310319917594688,action_prompt=engagement-max|model=qwen3.5-9b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7008,engagement-max,qwen3.5-9b,closed,0.8927965136364794,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.9070462319585927,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,-0.014249718322113303,action_prompt=engagement-max|model=qwen3.5-9b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7001,engagement-max,qwen3.5-4b,closed,0.9161387756719683,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.9272334030786389,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,-0.011094627406670554,action_prompt=engagement-max|model=qwen3.5-4b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7002,engagement-max,qwen3.5-4b,closed,0.9133526092986378,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.9245818482732256,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,-0.01122923897458783,action_prompt=engagement-max|model=qwen3.5-4b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7003,engagement-max,qwen3.5-4b,closed,0.9135467578279532,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,0.9305885388181707,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,-0.01704178099021747,action_prompt=engagement-max|model=qwen3.5-4b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7004,engagement-max,qwen3.5-4b,closed,0.9099803216028496,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.9254158865749357,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,-0.015435564972086091,action_prompt=engagement-max|model=qwen3.5-4b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7005,engagement-max,qwen3.5-4b,closed,0.9136313068501405,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.9238697438692022,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,-0.010238437019061686,action_prompt=engagement-max|model=qwen3.5-4b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7006,engagement-max,qwen3.5-4b,closed,0.9105566321038607,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,0.9283015440993789,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,-0.017744911995518198,action_prompt=engagement-max|model=qwen3.5-4b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7007,engagement-max,qwen3.5-4b,closed,0.907951830772338,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.9261784300388751,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,-0.018226599266537136,action_prompt=engagement-max|model=qwen3.5-4b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7008,engagement-max,qwen3.5-4b,closed,0.9159907235916281,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.9267142835275252,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,-0.01072355993589702,action_prompt=engagement-max|model=qwen3.5-4b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7001,engagement-max,gemma-4-31b,closed,0.9075628586919201,persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b/seed_7001/run/action_events.jsonl.gz,0.9123531503649462,persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b/seed_7001/run/action_events.jsonl.gz,-0.004790291673026137,action_prompt=engagement-max|model=gemma-4-31b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7002,engagement-max,gemma-4-31b,closed,0.9051294501381705,persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b/seed_7002/run/action_events.jsonl.gz,0.9078510755274288,persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b/seed_7002/run/action_events.jsonl.gz,-0.002721625389258353,action_prompt=engagement-max|model=gemma-4-31b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7003,engagement-max,gemma-4-31b,closed,0.9063399980780614,persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b/seed_7003/run/action_events.jsonl.gz,0.905827063617795,persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b/seed_7003/run/action_events.jsonl.gz,0.0005129344602664565,action_prompt=engagement-max|model=gemma-4-31b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7004,engagement-max,gemma-4-31b,closed,0.9054010813937735,persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b/seed_7004/run/action_events.jsonl.gz,0.9086603275996978,persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b/seed_7004/run/action_events.jsonl.gz,-0.0032592462059243266,action_prompt=engagement-max|model=gemma-4-31b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7005,engagement-max,gemma-4-31b,closed,0.9033207861794806,persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b/seed_7005/run/action_events.jsonl.gz,0.9063508045075699,persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b/seed_7005/run/action_events.jsonl.gz,-0.0030300183280892456,action_prompt=engagement-max|model=gemma-4-31b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7006,engagement-max,gemma-4-31b,closed,0.9025681719500162,persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b/seed_7006/run/action_events.jsonl.gz,0.9091234617981655,persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b/seed_7006/run/action_events.jsonl.gz,-0.006555289848149348,action_prompt=engagement-max|model=gemma-4-31b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7007,engagement-max,gemma-4-31b,closed,0.9060015870735934,persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b/seed_7007/run/action_events.jsonl.gz,0.9102968443040959,persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b/seed_7007/run/action_events.jsonl.gz,-0.004295257230502503,action_prompt=engagement-max|model=gemma-4-31b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7008,engagement-max,gemma-4-31b,closed,0.9037276708134743,persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-gemma-4-31b/seed_7008/run/action_events.jsonl.gz,0.9051153565273105,persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-gemma-4-31b/seed_7008/run/action_events.jsonl.gz,-0.0013876857138361842,action_prompt=engagement-max|model=gemma-4-31b|interaction_pathway=closed,E1c,h1_persona_bottleneck,default_signal_rows,default,
7001,deliberate,qwen3.5-27b-fp8,open,0.8992780610500656,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7001/run/action_events.jsonl.gz,0.9152846806662807,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7001/run/action_events.jsonl.gz,-0.01600661961621508,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=open,E1c,h1_persona_bottleneck,default_signal_rows,default,
7002,deliberate,qwen3.5-27b-fp8,open,0.8919583141058922,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7002/run/action_events.jsonl.gz,0.9130480149195165,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7002/run/action_events.jsonl.gz,-0.021089700813624268,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=open,E1c,h1_persona_bottleneck,default_signal_rows,default,
7003,deliberate,qwen3.5-27b-fp8,open,0.9003730553525743,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7003/run/action_events.jsonl.gz,0.9214151625346674,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7003/run/action_events.jsonl.gz,-0.021042107182093095,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=open,E1c,h1_persona_bottleneck,default_signal_rows,default,
7004,deliberate,qwen3.5-27b-fp8,open,0.8944362644256524,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7004/run/action_events.jsonl.gz,0.9177012966874419,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7004/run/action_events.jsonl.gz,-0.023265032261789553,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=open,E1c,h1_persona_bottleneck,default_signal_rows,default,
7005,deliberate,qwen3.5-27b-fp8,open,0.8910948627344468,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7005/run/action_events.jsonl.gz,0.9202739851296691,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7005/run/action_events.jsonl.gz,-0.029179122395222246,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=open,E1c,h1_persona_bottleneck,default_signal_rows,default,
7006,deliberate,qwen3.5-27b-fp8,open,0.898702268047183,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7006/run/action_events.jsonl.gz,0.9133379460978223,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7006/run/action_events.jsonl.gz,-0.014635678050639256,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=open,E1c,h1_persona_bottleneck,default_signal_rows,default,
7007,deliberate,qwen3.5-27b-fp8,open,0.8918662342422854,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7007/run/action_events.jsonl.gz,0.9104184344420466,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7007/run/action_events.jsonl.gz,-0.018552200199761226,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=open,E1c,h1_persona_bottleneck,default_signal_rows,default,
7008,deliberate,qwen3.5-27b-fp8,open,0.8809457032033821,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7008/run/action_events.jsonl.gz,0.9139313471770341,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7008/run/action_events.jsonl.gz,-0.032985643973652,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=open,E1c,h1_persona_bottleneck,default_signal_rows,default,
7001,reactive,qwen3.5-27b-fp8,open,0.901419717018149,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7001/run/action_events.jsonl.gz,0.9121182589303224,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7001/run/action_events.jsonl.gz,-0.010698541912173343,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=open,E1c,h1_persona_bottleneck,default_signal_rows,default,
7002,reactive,qwen3.5-27b-fp8,open,0.8897311334853942,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7002/run/action_events.jsonl.gz,0.9120728633200313,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__interaction_pathway-open,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__interaction_pathway-open/seed_7002/run/action_events.jsonl.gz,-0.022341729834637114,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=open,E1c,h1_persona_bottleneck,default_signal_rows,default,
